Timestamp,TimeInMs,BlinkRate(perminute),CurrentEyeBehavior,LengthofBehavior,VelocityofBehavior,RespiratoryFrequenct(perminute),CurrentAccelX,CurrentAccelY,CurrentAccelZ,CurrentAngVelX,CurrentAngVelY,CurrentAngVelZ
07_07_2023__10_36_56,1688740616232,0,Saccade,0.0333251953125,105.837211608887,0,0.7224102,-0.6519014,-0.2705683,-0.0186427,-0.03302421,0.02183859
07_07_2023__10_36_56,1688740616248,0,Saccade,0.0333251953125,105.837211608887,0,0.7224102,-0.6519014,-0.2705683,-0.0186427,-0.03302421,0.02183859
07_07_2023__10_36_56,1688740616265,0,Pursuit,0,7.84289693832397,0,0.7180187,-0.6455581,-0.2688605,-0.0175774,-0.03195891,0.0186427
07_07_2023__10_36_56,1688740616282,0,Pursuit,0,7.84289693832397,0,0.7177746,-0.6472659,-0.2698364,-0.01917535,-0.0362201,0.02290388
07_07_2023__10_36_56,1688740616298,0,Pursuit,0.0333251953125,4.05907583236694,0,0.7177746,-0.6472659,-0.2698364,-0.01917535,-0.0362201,0.02290388
07_07_2023__10_36_56,1688740616315,0,Pursuit,0.0333251953125,4.05907583236694,0,0.7177746,-0.6472659,-0.2698364,-0.0186427,-0.03888334,0.02609978
07_07_2023__10_36_56,1688740616332,0,Pursuit,0.0666656494140625,3.74645400047302,0,0.7177746,-0.6472659,-0.2698364,-0.01970799,-0.03941599,0.02609978
07_07_2023__10_36_56,1688740616348,0,Pursuit,0.0666656494140625,3.74645400047302,0,0.7209463,-0.6506815,-0.2669087,-0.0186427,-0.04261188,0.02396918
07_07_2023__10_36_56,1688740616365,0,None,0,0,0,0.7209463,-0.6506815,-0.2669087,-0.0186427,-0.04261188,0.02396918
07_07_2023__10_36_56,1688740616383,0,None,0,0,0,0.7209463,-0.6506815,-0.2669087,-0.0165121,-0.04207923,0.02929567
07_07_2023__10_36_56,1688740616398,0,None,0,0,0,0.7209463,-0.6506815,-0.2669087,-0.01438151,-0.03941599,0.02503448
07_07_2023__10_36_56,1688740616415,0,None,0,0,0,0.7194825,-0.6509255,-0.2683726,-0.01438151,-0.03941599,0.02503448
07_07_2023__10_36_56,1688740616432,0,None,0,0,0,0.7197264,-0.6499496,-0.2683726,-0.01225092,-0.03728539,0.01811005
07_07_2023__10_36_56,1688740616449,0,None,0,0,0,0.7197264,-0.6499496,-0.2683726,-0.01118562,-0.04101393,0.01811005
07_07_2023__10_36_56,1688740616465,0,None,0,0,0,0.7197264,-0.6499496,-0.2683726,-0.01065297,-0.03994863,0.02290388
07_07_2023__10_36_56,1688740616482,0,None,0,0,0,0.7207024,-0.6497056,-0.2693485,-0.01065297,-0.03994863,0.02290388
07_07_2023__10_36_56,1688740616499,0,None,0,0,0,0.7209463,-0.6511695,-0.2681286,-0.01225092,-0.04048128,0.02396918
07_07_2023__10_36_56,1688740616515,0,None,0,0,0,0.7209463,-0.6511695,-0.2681286,-0.02183859,-0.04048128,0.02183859
07_07_2023__10_36_56,1688740616532,0,None,0,0,0,0.7209463,-0.6511695,-0.2681286,-0.02183859,-0.04048128,0.02183859
07_07_2023__10_36_56,1688740616549,0,None,0,0,0,0.7221662,-0.6494616,-0.2683726,-0.02503448,-0.03994863,0.02077329
07_07_2023__10_36_56,1688740616565,0,None,0,0,0,0.7219222,-0.6506815,-0.2673967,-0.02716507,-0.03675275,0.02077329
07_07_2023__10_36_56,1688740616582,0,None,0,0,0,0.7219222,-0.6506815,-0.2673967,-0.02876302,-0.0340895,0.02024064
07_07_2023__10_36_56,1688740616599,0,None,0,0,0,0.7219222,-0.6506815,-0.2673967,-0.02876302,-0.0340895,0.02024064
07_07_2023__10_36_56,1688740616616,0,None,0,0,0,0.7219222,-0.6506815,-0.2673967,-0.02823037,-0.0340895,0.0175774
07_07_2023__10_36_56,1688740616633,0,Saccade,0.0333251953125,112.101745605469,0,0.7185066,-0.6492177,-0.2705683,-0.02716507,-0.03781804,0.0175774
07_07_2023__10_36_56,1688740616649,0,Saccade,0.0333251953125,112.101745605469,0,0.7185066,-0.6492177,-0.2705683,-0.02716507,-0.03781804,0.0175774
07_07_2023__10_36_56,1688740616666,0,Pursuit,0,7.38908433914185,0,0.7185066,-0.6492177,-0.2705683,-0.02343653,-0.04261188,0.0175774
07_07_2023__10_36_56,1688740616683,0,Pursuit,0,7.38908433914185,0,0.7185066,-0.6492177,-0.2705683,-0.0186427,-0.04847101,0.01970799
07_07_2023__10_36_56,1688740616699,0,Pursuit,0.0333404541015625,2.05665063858032,0,0.7185066,-0.6494616,-0.2725202,-0.01704475,-0.05113425,0.02024064
07_07_2023__10_36_56,1688740616716,0,Pursuit,0.0333404541015625,2.05665063858032,0,0.7185066,-0.6494616,-0.2725202,-0.01704475,-0.05113425,0.02024064
07_07_2023__10_36_56,1688740616732,0,Pursuit,0.0666656494140625,1.90784621238708,0,0.7185066,-0.6494616,-0.2725202,-0.0165121,-0.0527322,0.02290388
07_07_2023__10_36_56,1688740616749,0,Pursuit,0.0666656494140625,1.90784621238708,0,0.7185066,-0.6494616,-0.2725202,-0.02024064,-0.05060161,0.02450183
07_07_2023__10_36_56,1688740616766,0,None,0,0,0,0.7199705,-0.6472659,-0.27374,-0.02024064,-0.05060161,0.02450183
07_07_2023__10_36_56,1688740616783,0,None,0,0,0,0.7197264,-0.6475099,-0.2749599,-0.02343653,-0.04687307,0.02290388
07_07_2023__10_36_56,1688740616800,0,None,0,0,0,0.7197264,-0.6475099,-0.2749599,-0.02396918,-0.04420983,0.01917535
07_07_2023__10_36_56,1688740616816,0,None,0,0,0,0.7197264,-0.6475099,-0.2749599,-0.02556713,-0.04207923,0.01970799
07_07_2023__10_36_56,1688740616833,0,None,0,0,0,0.7199705,-0.6484857,-0.2778876,-0.02556713,-0.04207923,0.01970799
07_07_2023__10_36_56,1688740616849,0,None,0,0,0,0.7187505,-0.6497056,-0.2786195,-0.02343653,-0.04048128,0.01917535
07_07_2023__10_36_56,1688740616866,0,None,0,0,0,0.7187505,-0.6497056,-0.2786195,-0.02024064,-0.03941599,0.0165121
07_07_2023__10_36_56,1688740616883,0,None,0,0,0,0.7187505,-0.6497056,-0.2786195,-0.02024064,-0.03941599,0.0165121
07_07_2023__10_36_56,1688740616900,0,None,0,0,0,0.7180187,-0.6504375,-0.2813033,-0.01491416,-0.03835069,0.01384886
07_07_2023__10_36_56,1688740616916,0,None,0,0,0,0.7180187,-0.6497056,-0.2813033,-0.007457078,-0.03675275,0.01171827
07_07_2023__10_36_56,1688740616933,0,None,0,0,0,0.7180187,-0.6497056,-0.2813033,-0.002130594,-0.0362201,0.01171827
07_07_2023__10_36_56,1688740616950,0,None,0,0,0,0.7180187,-0.6497056,-0.2813033,-0.002130594,-0.0362201,0.01171827
07_07_2023__10_36_56,1688740616966,0,None,0,0,0,0.7180187,-0.6497056,-0.2813033,-0.002663242,-0.03728539,0.01544681
07_07_2023__10_36_56,1688740616983,0,None,0,0,0,0.7187505,-0.6482418,-0.2776436,-0.003728539,-0.03835069,0.01491416
07_07_2023__10_36_57,1688740617000,0,Saccade,0.0333251953125,90.2367782592773,0,0.7187505,-0.6482418,-0.2776436,-0.003728539,-0.03835069,0.01491416
07_07_2023__10_36_57,1688740617016,0,Saccade,0.0333251953125,90.2367782592773,0,0.7187505,-0.6482418,-0.2776436,-0.00692443,-0.03675275,0.01384886
07_07_2023__10_36_57,1688740617033,0,Pursuit,0,1.07204008102417,0,0.7187505,-0.6482418,-0.2776436,-0.01118562,-0.03835069,0.01065297
07_07_2023__10_36_57,1688740617050,0,Pursuit,0,1.07204008102417,0,0.7197264,-0.6443382,-0.2747159,-0.01118562,-0.03835069,0.01065297
07_07_2023__10_36_57,1688740617066,0,Pursuit,0.0333251953125,2.74509119987488,0,0.7199705,-0.645314,-0.2752039,-0.01544681,-0.0351548,0.01384886
07_07_2023__10_36_57,1688740617083,0,Pursuit,0.0333251953125,2.74509119987488,0,0.7199705,-0.645314,-0.2752039,-0.01597945,-0.0340895,0.01597945
07_07_2023__10_36_57,1688740617100,0,Pursuit,0.0666656494140625,2.15250492095947,0,0.7199705,-0.645314,-0.2752039,-0.01544681,-0.0340895,0.0165121
07_07_2023__10_36_57,1688740617117,0,Pursuit,0.0666656494140625,2.15250492095947,0,0.723386,-0.6477538,-0.2749599,-0.01544681,-0.0340895,0.0165121
07_07_2023__10_36_57,1688740617133,0,None,0,0,0,0.723386,-0.6482418,-0.2759358,-0.01917535,-0.03568745,0.009055025
07_07_2023__10_36_57,1688740617150,0,None,0,0,0,0.723386,-0.6482418,-0.2759358,-0.01917535,-0.03888334,0.007989727
07_07_2023__10_36_57,1688740617167,0,None,0,0,0,0.723386,-0.6482418,-0.2759358,-0.01917535,-0.03888334,0.007989727
07_07_2023__10_36_57,1688740617183,0,None,0,0,0,0.7189945,-0.646046,-0.2800834,-0.02024064,-0.04634042,0.01438151
07_07_2023__10_36_57,1688740617200,0,None,0,0,0,0.7189945,-0.6448261,-0.2800834,-0.01970799,-0.04953631,0.01597945
07_07_2023__10_36_57,1688740617217,0,None,0,0,0,0.7189945,-0.6448261,-0.2800834,-0.01331621,-0.04847101,0.01491416
07_07_2023__10_36_57,1688740617233,0,None,0,0,0,0.7189945,-0.6448261,-0.2800834,-0.01331621,-0.04847101,0.01491416
07_07_2023__10_36_57,1688740617250,0,None,0,0,0,0.7228981,-0.645802,-0.2810593,-0.00692443,-0.04314453,0.01438151
07_07_2023__10_36_57,1688740617267,0,None,0,0,0,0.7236301,-0.6455581,-0.2820352,-0.004261188,-0.03568745,0.01811005
07_07_2023__10_36_57,1688740617283,0,None,0,0,0,0.7236301,-0.6455581,-0.2820352,-0.004261188,-0.03568745,0.01811005
07_07_2023__10_36_57,1688740617300,0,None,0,0,0,0.7236301,-0.6455581,-0.2820352,-0.007989727,-0.03142626,0.02077329
07_07_2023__10_36_57,1688740617317,0,None,0,0,0,0.7236301,-0.6455581,-0.2820352,-0.01225092,-0.03142626,0.02077329
07_07_2023__10_36_57,1688740617334,0,None,0,0,0,0.7197264,-0.6414105,-0.2773997,-0.01544681,-0.03835069,0.02077329
07_07_2023__10_36_57,1688740617350,0,None,0,0,0,0.7197264,-0.6414105,-0.2773997,-0.01544681,-0.03835069,0.02077329
07_07_2023__10_36_57,1688740617367,0,Pursuit,0,32.0935935974121,0,0.7197264,-0.6414105,-0.2773997,-0.0165121,-0.03941599,0.02876302
07_07_2023__10_36_57,1688740617383,0,Pursuit,0,32.0935935974121,0,0.7197264,-0.6414105,-0.2773997,-0.0175774,-0.04048128,0.02982831
07_07_2023__10_36_57,1688740617401,0,Pursuit,0.0333251953125,2.80605816841125,0,0.7204584,-0.6443382,-0.2783755,-0.0175774,-0.04048128,0.02982831
07_07_2023__10_36_57,1688740617417,0,Pursuit,0.0333251953125,2.80605816841125,0,0.7202144,-0.6433622,-0.2778876,-0.01917535,-0.04048128,0.02769772
07_07_2023__10_36_57,1688740617434,0,Pursuit,0.0666656494140625,1.65504372119904,0,0.7202144,-0.6433622,-0.2778876,-0.01970799,-0.04207923,0.02343653
07_07_2023__10_36_57,1688740617450,0,Pursuit,0.0666656494140625,1.65504372119904,0,0.7202144,-0.6433622,-0.2778876,-0.02024064,-0.04314453,0.02396918
07_07_2023__10_36_57,1688740617467,0,None,0,0,0,0.7204584,-0.6445821,-0.2803273,-0.02024064,-0.04314453,0.02396918
07_07_2023__10_36_57,1688740617484,0,None,0,0,0,0.7197264,-0.645802,-0.2810593,-0.0186427,-0.04207923,0.02396918
07_07_2023__10_36_57,1688740617500,0,None,0,0,0,0.7197264,-0.645802,-0.2810593,-0.01491416,-0.04101393,0.02503448
07_07_2023__10_36_57,1688740617517,0,None,0,0,0,0.7197264,-0.645802,-0.2810593,-0.01491416,-0.04101393,0.02503448
07_07_2023__10_36_57,1688740617534,0,None,0,0,0,0.7204584,-0.645802,-0.2842309,-0.01225092,-0.03994863,0.02503448
07_07_2023__10_36_57,1688740617551,0,None,0,0,0,0.7207024,-0.6455581,-0.2830111,-0.01012032,-0.03994863,0.02343653
07_07_2023__10_36_57,1688740617567,0,Saccade,0.0333404541015625,55.3870620727539,0,0.7207024,-0.6455581,-0.2830111,-0.009587673,-0.03728539,0.02290388
07_07_2023__10_36_57,1688740617584,0,Saccade,0.0666656494140625,753.156555175781,0,0.7207024,-0.6455581,-0.2830111,-0.009587673,-0.03728539,0.02290388
07_07_2023__10_36_57,1688740617601,0,Saccade,0.0666656494140625,753.156555175781,0,0.7224102,-0.6448261,-0.283255,-0.009055025,-0.03355686,0.02343653
07_07_2023__10_36_57,1688740617617,0,Saccade,0.100006103515625,36.2032470703125,0,0.7236301,-0.6448261,-0.2817912,-0.01012032,-0.03302421,0.02343653
07_07_2023__10_36_57,1688740617634,0,Saccade,0.100006103515625,36.2032470703125,0,0.7236301,-0.6448261,-0.2817912,-0.01012032,-0.03302421,0.02343653
07_07_2023__10_36_57,1688740617651,0,None,0,0,0,0.7236301,-0.6448261,-0.2817912,-0.009587673,-0.0340895,0.02556713
07_07_2023__10_36_57,1688740617668,0,None,0,0,0,0.7236301,-0.6448261,-0.2817912,-0.01065297,-0.03675275,0.02609978
07_07_2023__10_36_57,1688740617684,0,Saccade,0.166671752929688,814.94970703125,0,0.7192385,-0.6433622,-0.2817912,-0.01384886,-0.03781804,0.02663242
07_07_2023__10_36_57,1688740617701,0,Saccade,0.166671752929688,814.94970703125,0,0.7192385,-0.6433622,-0.2817912,-0.01384886,-0.03781804,0.02663242
07_07_2023__10_36_57,1688740617718,0,Saccade,0.199996948242188,147.622528076172,0,0.7192385,-0.6433622,-0.2817912,-0.01544681,-0.03781804,0.02823037
07_07_2023__10_36_57,1688740617734,0,Saccade,0.199996948242188,147.622528076172,0,0.7192385,-0.6433622,-0.2817912,-0.01704475,-0.03728539,0.02929567
07_07_2023__10_36_57,1688740617751,0,Pursuit,0,16.1014862060547,0,0.7209463,-0.6445821,-0.2830111,-0.01704475,-0.03728539,0.02929567
07_07_2023__10_36_57,1688740617767,0,Pursuit,0,16.1014862060547,0,0.7202144,-0.6445821,-0.2822792,-0.0186427,-0.03728539,0.03036096
07_07_2023__10_36_57,1688740617785,0,Pursuit,0.0333251953125,13.9109115600586,0,0.7202144,-0.6445821,-0.2822792,-0.0186427,-0.03781804,0.03036096
07_07_2023__10_36_57,1688740617801,0,Pursuit,0.0333251953125,13.9109115600586,0,0.7202144,-0.6445821,-0.2822792,-0.0165121,-0.03675275,0.02823037
07_07_2023__10_36_57,1688740617818,0,Pursuit,0.0666656494140625,4.98821020126343,0,0.7189945,-0.646046,-0.2852069,-0.0165121,-0.03675275,0.02823037
07_07_2023__10_36_57,1688740617834,0,Pursuit,0.0666656494140625,4.98821020126343,0,0.7199705,-0.646046,-0.2852069,-0.01384886,-0.03462215,0.02716507
07_07_2023__10_36_57,1688740617851,0,None,0,0,0,0.7199705,-0.646046,-0.2852069,-0.01331621,-0.03302421,0.02503448
07_07_2023__10_36_57,1688740617868,0,None,0,0,0,0.7199705,-0.646046,-0.2852069,-0.01331621,-0.03302421,0.02503448
07_07_2023__10_36_57,1688740617885,0,None,0,0,0,0.7172867,-0.6455581,-0.2849629,-0.01118562,-0.03568745,0.02343653
07_07_2023__10_36_57,1688740617901,0,None,0,0,0,0.7177746,-0.6475099,-0.2864267,-0.008522375,-0.03568745,0.01970799
07_07_2023__10_36_57,1688740617918,0,None,0,0,0,0.7177746,-0.6475099,-0.2864267,-0.008522375,-0.03568745,0.01970799
07_07_2023__10_36_57,1688740617935,0,None,0,0,0,0.7177746,-0.6475099,-0.2864267,-0.005326485,-0.03568745,0.01811005
07_07_2023__10_36_57,1688740617951,0,None,0,0,0,0.7177746,-0.6475099,-0.2864267,-0.004793837,-0.03835069,0.01970799
07_07_2023__10_36_57,1688740617968,0,None,0,0,0,0.7167987,-0.6440942,-0.2825231,-0.007457078,-0.04420983,0.02237124
07_07_2023__10_36_57,1688740617985,0,None,0,0,0,0.7167987,-0.6440942,-0.2825231,-0.007457078,-0.04420983,0.02237124
07_07_2023__10_36_58,1688740618002,0,None,0,0,0,0.7167987,-0.6440942,-0.2825231,-0.009055025,-0.04793836,0.02556713
07_07_2023__10_36_58,1688740618018,0,None,0,0,0,0.7167987,-0.6440942,-0.2825231,-0.007989727,-0.04527512,0.02716507
07_07_2023__10_36_58,1688740618035,0,None,0,0,0,0.7204584,-0.6440942,-0.2864267,-0.009055025,-0.03888334,0.02237124
07_07_2023__10_36_58,1688740618051,0,None,0,0,0,0.7204584,-0.6440942,-0.2864267,-0.009055025,-0.03888334,0.02237124
07_07_2023__10_36_58,1688740618068,0,None,0,0,0,0.7204584,-0.6440942,-0.2864267,-0.01171827,-0.0340895,0.02769772
07_07_2023__10_36_58,1688740618085,0,None,0,0,0,0.7204584,-0.6440942,-0.2864267,-0.01065297,-0.02982831,0.02343653
07_07_2023__10_36_58,1688740618101,0,None,0,0,0,0.7192385,-0.6443382,-0.2856948,-0.01065297,-0.02982831,0.02343653
07_07_2023__10_36_58,1688740618118,0,None,0,0,0,0.7192385,-0.645802,-0.2866707,-0.004793837,-0.02609978,0.02024064
07_07_2023__10_36_58,1688740618135,0,None,0,0,0,0.7192385,-0.645802,-0.2866707,-0.002130594,-0.02929567,0.01225092
07_07_2023__10_36_58,1688740618152,0,None,0,0,0,0.7192385,-0.645802,-0.2866707,-0.003728539,-0.04261188,0.01012032
07_07_2023__10_36_58,1688740618169,0,None,0,0,0,0.7133831,-0.6436062,-0.2869147,-0.003728539,-0.04261188,0.01012032
07_07_2023__10_36_58,1688740618185,0,None,0,0,0,0.7138711,-0.6448261,-0.2871587,-0.004793837,-0.04847101,0.01970799
07_07_2023__10_36_58,1688740618202,0,None,0,0,0,0.7138711,-0.6448261,-0.2871587,-0.009055025,-0.04580777,0.02503448
07_07_2023__10_36_58,1688740618219,0,None,0,0,0,0.7138711,-0.6448261,-0.2871587,-0.009055025,-0.04580777,0.02503448
07_07_2023__10_36_58,1688740618235,0,None,0,0,0,0.7211903,-0.6409225,-0.2874026,-0.01225092,-0.0362201,0.02450183
07_07_2023__10_36_58,1688740618252,0,Saccade,0.0333251953125,131.591873168945,0,0.7209463,-0.6416544,-0.2876466,-0.01171827,-0.02876302,0.02396918
07_07_2023__10_36_58,1688740618269,0,Saccade,0.0333251953125,131.591873168945,0,0.7209463,-0.6416544,-0.2876466,-0.01171827,-0.02876302,0.02396918
07_07_2023__10_36_58,1688740618285,0,Pursuit,0,3.80565690994263,0,0.7209463,-0.6416544,-0.2876466,-0.01278356,-0.02077329,0.02556713
07_07_2023__10_36_58,1688740618302,0,Pursuit,0,3.80565690994263,0,0.7209463,-0.6416544,-0.2876466,-0.01118562,-0.01970799,0.02396918
07_07_2023__10_36_58,1688740618319,0,Pursuit,0.0333404541015625,1.77351236343384,0,0.7177746,-0.645314,-0.2869147,-0.01065297,-0.02183859,0.02290388
07_07_2023__10_36_58,1688740618335,0,Pursuit,0.0333404541015625,1.77351236343384,0,0.7177746,-0.645314,-0.2869147,-0.01065297,-0.02183859,0.02290388
07_07_2023__10_36_58,1688740618352,0,Pursuit,0.0333404541015625,1.77351236343384,0,0.7177746,-0.645314,-0.2869147,-0.007989727,-0.02876302,0.02077329
07_07_2023__10_36_58,1688740618369,0,Pursuit,0.0666656494140625,4.91071319580078,0,0.7177746,-0.645314,-0.2869147,-0.008522375,-0.03355686,0.01970799
07_07_2023__10_36_58,1688740618386,0,None,0,0,0,0.714359,-0.6443382,-0.2881345,-0.008522375,-0.03355686,0.01970799
07_07_2023__10_36_58,1688740618402,0,None,0,0,0,0.7180187,-0.6467779,-0.2871587,-0.003195891,-0.03142626,0.02130594
07_07_2023__10_36_58,1688740618419,0,None,0,0,0,0.7180187,-0.6467779,-0.2871587,-0.005326485,-0.02769772,0.02077329
07_07_2023__10_36_58,1688740618435,0,None,0,0,0,0.7180187,-0.6467779,-0.2871587,-0.008522375,-0.02396918,0.01970799
07_07_2023__10_36_58,1688740618452,0,None,0,0,0,0.7194825,-0.6438502,-0.283255,-0.008522375,-0.02396918,0.01970799
07_07_2023__10_36_58,1688740618469,0,None,0,0,0,0.7194825,-0.6433622,-0.283499,-0.01171827,-0.02396918,0.01917535
07_07_2023__10_36_58,1688740618485,0,None,0,0,0,0.7194825,-0.6433622,-0.283499,-0.01225092,-0.02556713,0.02183859
07_07_2023__10_36_58,1688740618502,0,None,0,0,0,0.7194825,-0.6433622,-0.283499,-0.01225092,-0.02556713,0.02183859
07_07_2023__10_36_58,1688740618520,0,None,0,0,0,0.7182626,-0.6440942,-0.2820352,-0.01438151,-0.02769772,0.02343653
07_07_2023__10_36_58,1688740618536,0,None,0,0,0,0.7194825,-0.6438502,-0.283255,-0.01438151,-0.03036096,0.02450183
07_07_2023__10_36_58,1688740618552,0,None,0,0,0,0.7194825,-0.6438502,-0.283255,-0.01544681,-0.0351548,0.02290388
07_07_2023__10_36_58,1688740618569,0,None,0,0,0,0.7194825,-0.6438502,-0.283255,-0.01544681,-0.0351548,0.02290388
07_07_2023__10_36_58,1688740618586,0,None,0,0,0,0.7163108,-0.6443382,-0.2844749,-0.01811005,-0.03888334,0.02024064
07_07_2023__10_36_58,1688740618603,0,None,0,0,0,0.7153349,-0.6440942,-0.2856948,-0.0175774,-0.03941599,0.0175774
07_07_2023__10_36_58,1688740618619,0,Saccade,0.0333251953125,53.0118789672852,0,0.7153349,-0.6440942,-0.2856948,-0.0175774,-0.03941599,0.0175774
07_07_2023__10_36_58,1688740618636,0,Saccade,0.0333251953125,53.0118789672852,0,0.7153349,-0.6440942,-0.2856948,-0.01491416,-0.04207923,0.0186427
07_07_2023__10_36_58,1688740618653,0,Pursuit,0,1.30633282661438,0,0.7153349,-0.6440942,-0.2856948,-0.01171827,-0.04101393,0.02077329
07_07_2023__10_36_58,1688740618670,0,Pursuit,0,1.30633282661438,0,0.7192385,-0.6470219,-0.2888665,-0.007457078,-0.04207923,0.02183859
07_07_2023__10_36_58,1688740618686,0,Pursuit,0.0333251953125,4.06175899505615,0,0.7192385,-0.6470219,-0.2888665,-0.007457078,-0.04207923,0.02183859
07_07_2023__10_36_58,1688740618703,0,Pursuit,0.0333251953125,4.06175899505615,0,0.7192385,-0.6470219,-0.2888665,-0.004261188,-0.03994863,0.02130594
07_07_2023__10_36_58,1688740618719,0,Pursuit,0.0666656494140625,5.67206192016602,0,0.7192385,-0.6470219,-0.2888665,-0.004261188,-0.03888334,0.02183859
07_07_2023__10_36_58,1688740618736,0,Pursuit,0.0666656494140625,5.67206192016602,0,0.7189945,-0.645802,-0.2886225,-0.004261188,-0.03888334,0.02183859
07_07_2023__10_36_58,1688740618753,0,None,0,0,0,0.7192385,-0.6465339,-0.2886225,-0.004261188,-0.03675275,0.02077329
07_07_2023__10_36_58,1688740618770,0,None,0,0,0,0.7192385,-0.6465339,-0.2886225,-0.003195891,-0.03568745,0.0186427
07_07_2023__10_36_58,1688740618787,0,None,0,0,0,0.7192385,-0.6465339,-0.2886225,-0.004261188,-0.03462215,0.0165121
07_07_2023__10_36_58,1688740618803,0,None,0,0,0,0.7177746,-0.6448261,-0.2893544,-0.004261188,-0.03462215,0.0165121
07_07_2023__10_36_58,1688740618820,0,None,0,0,0,0.7167987,-0.6455581,-0.2883785,-0.003195891,-0.03675275,0.01544681
07_07_2023__10_36_58,1688740618837,0,None,0,0,0,0.7167987,-0.6455581,-0.2883785,-0.002663242,-0.03728539,0.01491416
07_07_2023__10_36_58,1688740618853,0,None,0,0,0,0.7167987,-0.6455581,-0.2883785,-0.002663242,-0.03728539,0.01491416
07_07_2023__10_36_58,1688740618870,0,None,0,0,0,0.7177746,-0.6438502,-0.2898424,0.0005326485,-0.03675275,0.01171827
07_07_2023__10_36_58,1688740618887,0,None,0,0,0,0.7197264,-0.6433622,-0.2891105,0.003195891,-0.0362201,0.01278356
07_07_2023__10_36_58,1688740618904,0,None,0,0,0,0.7197264,-0.6433622,-0.2891105,0.004261188,-0.03462215,0.01384886
07_07_2023__10_36_58,1688740618920,0,None,0,0,0,0.7197264,-0.6433622,-0.2891105,0.004261188,-0.03462215,0.01384886
07_07_2023__10_36_58,1688740618937,0,None,0,0,0,0.7236301,-0.6433622,-0.2854508,0.002663242,-0.02929567,0.02024064
07_07_2023__10_36_58,1688740618954,0,None,0,0,0,0.723386,-0.6433622,-0.2864267,0.001065297,-0.02663242,0.02237124
07_07_2023__10_36_58,1688740618971,0,None,0,0,0,0.723386,-0.6433622,-0.2864267,0.001065297,-0.02663242,0.02237124
07_07_2023__10_36_58,1688740618987,0,None,0,0,0,0.723386,-0.6433622,-0.2864267,-0.0005326485,-0.02609978,0.02343653
07_07_2023__10_36_59,1688740619004,0,None,0,0,0,0.723386,-0.6433622,-0.2864267,-0.002130594,-0.02663242,0.02663242
07_07_2023__10_36_59,1688740619020,0,None,0,0,0,0.7180187,-0.6416544,-0.2844749,-0.002663242,-0.02716507,0.02130594
07_07_2023__10_36_59,1688740619037,0,None,0,0,0,0.7180187,-0.6416544,-0.2844749,-0.002663242,-0.02716507,0.02130594
07_07_2023__10_36_59,1688740619054,0,None,0,0,0,0.7180187,-0.6416544,-0.2844749,-0.003728539,-0.02929567,0.01597945
07_07_2023__10_36_59,1688740619070,0,None,0,0,0,0.7180187,-0.6416544,-0.2844749,-0.003195891,-0.0340895,0.0186427
07_07_2023__10_36_59,1688740619087,0,None,0,0,0,0.7185066,-0.6431183,-0.2869147,-0.003195891,-0.0340895,0.0186427
07_07_2023__10_36_59,1688740619104,0,None,0,0,0,0.7187505,-0.645802,-0.2878906,-0.001597945,-0.0362201,0.02343653
07_07_2023__10_36_59,1688740619120,0,None,0,0,0,0.7187505,-0.645802,-0.2878906,0,-0.03568745,0.02503448
07_07_2023__10_36_59,1688740619137,0,None,0,0,0,0.7187505,-0.645802,-0.2878906,0.001597945,-0.03355686,0.02077329
07_07_2023__10_36_59,1688740619154,0,Saccade,0.0333251953125,67.3968200683594,0,0.7221662,-0.6465339,-0.2847189,0.001597945,-0.03355686,0.02077329
07_07_2023__10_36_59,1688740619170,0,Saccade,0.0333251953125,67.3968200683594,0,0.7194825,-0.6423864,-0.283743,-0.003728539,-0.0351548,0.01544681
07_07_2023__10_36_59,1688740619187,0,Pursuit,0,4.55696105957031,0,0.7194825,-0.6423864,-0.283743,-0.008522375,-0.04314453,0.02237124
07_07_2023__10_36_59,1688740619204,0,Pursuit,0,4.55696105957031,0,0.7194825,-0.6423864,-0.283743,-0.008522375,-0.04314453,0.02237124
07_07_2023__10_36_59,1688740619221,0,Pursuit,0.0333251953125,1.17895424365997,0,0.7202144,-0.6438502,-0.2888665,-0.01225092,-0.04527512,0.03036096
07_07_2023__10_36_59,1688740619237,0,Pursuit,0.0333251953125,1.17895424365997,0,0.7207024,-0.6426303,-0.2881345,-0.01012032,-0.04207923,0.02929567
07_07_2023__10_36_59,1688740619254,0,Pursuit,0.0666656494140625,4.59375,0,0.7207024,-0.6426303,-0.2881345,-0.007457078,-0.03355686,0.02663242
07_07_2023__10_36_59,1688740619271,0,Pursuit,0.0666656494140625,4.59375,0,0.7207024,-0.6426303,-0.2881345,-0.007457078,-0.03355686,0.02663242
07_07_2023__10_36_59,1688740619287,0,None,0,0,0,0.7207024,-0.6426303,-0.2881345,-0.005859133,-0.02503448,0.02876302
07_07_2023__10_36_59,1688740619304,0,None,0,0,0,0.7216783,-0.6465339,-0.2852069,-0.009055025,-0.02130594,0.02982831
07_07_2023__10_36_59,1688740619321,0,None,0,0,0,0.7216783,-0.6465339,-0.2852069,-0.009055025,-0.02130594,0.02982831
07_07_2023__10_36_59,1688740619338,0,None,0,0,0,0.7216783,-0.6465339,-0.2852069,-0.01597945,-0.02183859,0.02876302
