Timestamp,TimeInMs,BlinkRate(perminute),CurrentEyeBehavior,LengthofBehavior,VelocityofBehavior,RespiratoryFrequenct(perminute),CurrentAccelX,CurrentAccelY,CurrentAccelZ,CurrentAngVelX,CurrentAngVelY,CurrentAngVelZ
07_07_2023__11_27_18,1688743638190,0,None,0,0,0,0.6509255,-0.6616604,-0.3945077,-0.0005326485,-0.02823037,0.02024064
07_07_2023__11_27_18,1688743638206,0,None,0,0,0,0.6499496,-0.6609285,-0.3930438,-0.006391782,-0.0340895,0.02077329
07_07_2023__11_27_18,1688743638223,0,None,0,0,0,0.6499496,-0.6609285,-0.3930438,-0.008522375,-0.0362201,0.02237124
07_07_2023__11_27_18,1688743638240,0,None,0,0,0,0.6499496,-0.6609285,-0.3930438,-0.008522375,-0.0362201,0.02237124
07_07_2023__11_27_18,1688743638257,0,None,0,0,0,0.6499496,-0.6609285,-0.3930438,-0.004793837,-0.03994863,0.03249156
07_07_2023__11_27_18,1688743638273,0,None,0,0,0,0.6509255,-0.665564,-0.3959715,-0.002663242,-0.04580777,0.02982831
07_07_2023__11_27_18,1688743638290,0,None,0,0,0,0.6509255,-0.665564,-0.3959715,-0.002663242,-0.04580777,0.02982831
07_07_2023__11_27_18,1688743638307,0,None,0,0,0,0.6509255,-0.665564,-0.3959715,-0.002663242,-0.04687307,0.02876302
07_07_2023__11_27_18,1688743638323,0,Pursuit,0,50.6311264038086,0,0.6509255,-0.665564,-0.3959715,-0.008522375,-0.04154658,0.02663242
07_07_2023__11_27_18,1688743638340,0,Pursuit,0,50.6311264038086,0,0.6489736,-0.6611724,-0.3962155,-0.01065297,-0.03941599,0.02343653
07_07_2023__11_27_18,1688743638357,0,Pursuit,0.033447265625,7.68639707565308,0,0.6489736,-0.6611724,-0.3962155,-0.01065297,-0.03941599,0.02343653
07_07_2023__11_27_18,1688743638374,0,Pursuit,0.033447265625,7.68639707565308,0,0.6489736,-0.6611724,-0.3962155,-0.01065297,-0.03781804,0.01811005
07_07_2023__11_27_18,1688743638390,0,Pursuit,0.066650390625,2.5967481136322,0,0.6489736,-0.6611724,-0.3962155,-0.008522375,-0.03568745,0.01544681
07_07_2023__11_27_18,1688743638407,0,Pursuit,0.066650390625,2.5967481136322,0,0.6467779,-0.66532,-0.3998751,-0.008522375,-0.03568745,0.01544681
07_07_2023__11_27_18,1688743638424,0,Pursuit,0.10009765625,3.77761340141296,0,0.6470219,-0.6648321,-0.401583,-0.003728539,-0.03302421,0.01544681
07_07_2023__11_27_18,1688743638440,0,Pursuit,0.10009765625,3.77761340141296,0,0.6470219,-0.6648321,-0.401583,-0.001597945,-0.03195891,0.01491416
07_07_2023__11_27_18,1688743638457,0,None,0,0,0,0.6470219,-0.6648321,-0.401583,-0.002663242,-0.02876302,0.01384886
07_07_2023__11_27_18,1688743638474,0,None,0,0,0,0.6499496,-0.6633682,-0.3993872,-0.002663242,-0.02876302,0.01384886
07_07_2023__11_27_18,1688743638491,0,None,0,0,0,0.6504375,-0.6628802,-0.3979234,-0.004793837,-0.02183859,0.01491416
07_07_2023__11_27_18,1688743638507,0,None,0,0,0,0.6504375,-0.6628802,-0.3979234,-0.005326485,-0.0175774,0.01438151
07_07_2023__11_27_18,1688743638524,0,None,0,0,0,0.6504375,-0.6628802,-0.3979234,-0.005326485,-0.0175774,0.01438151
07_07_2023__11_27_18,1688743638540,0,None,0,0,0,0.6497056,-0.6648321,-0.3969474,-0.005326485,-0.0165121,0.01438151
07_07_2023__11_27_18,1688743638557,0,None,0,0,0,0.6489736,-0.665564,-0.3964595,-0.005326485,-0.01811005,0.01384886
07_07_2023__11_27_18,1688743638574,0,None,0,0,0,0.6489736,-0.665564,-0.3964595,-0.003728539,-0.02077329,0.009587673
07_07_2023__11_27_18,1688743638591,0,None,0,0,0,0.6489736,-0.665564,-0.3964595,-0.003728539,-0.02077329,0.009587673
07_07_2023__11_27_18,1688743638607,0,None,0,0,0,0.6489736,-0.665564,-0.3964595,-0.003195891,-0.02396918,0.008522375
07_07_2023__11_27_18,1688743638625,0,None,0,0,0,0.6475099,-0.6614164,-0.3957276,-0.007457078,-0.02823037,0.0165121
07_07_2023__11_27_18,1688743638641,0,None,0,0,0,0.6475099,-0.6614164,-0.3957276,-0.007457078,-0.02823037,0.0165121
07_07_2023__11_27_18,1688743638658,0,None,0,0,0,0.6475099,-0.6614164,-0.3957276,-0.008522375,-0.02769772,0.02290388
07_07_2023__11_27_18,1688743638674,0,None,0,0,0,0.6475099,-0.6614164,-0.3957276,-0.01118562,-0.02290388,0.02929567
07_07_2023__11_27_18,1688743638691,0,None,0,0,0,0.6523893,-0.6660519,-0.3935318,-0.01118562,-0.02183859,0.02609978
07_07_2023__11_27_18,1688743638707,0,None,0,0,0,0.6523893,-0.6660519,-0.3935318,-0.01118562,-0.02183859,0.02609978
07_07_2023__11_27_18,1688743638725,0,Saccade,0.033447265625,59.549388885498,0,0.6523893,-0.6660519,-0.3935318,-0.0175774,-0.02290388,0.01065297
07_07_2023__11_27_18,1688743638741,0,Saccade,0.033447265625,59.549388885498,0,0.6523893,-0.6660519,-0.3935318,-0.02024064,-0.02929567,0.009055025
07_07_2023__11_27_18,1688743638757,0,Pursuit,0.033203125,3.66698980331421,0,0.6445821,-0.6638561,-0.3971914,-0.02024064,-0.02929567,0.009055025
07_07_2023__11_27_18,1688743638774,0,Pursuit,0.033203125,3.66698980331421,0,0.6445821,-0.6641001,-0.3984113,-0.02024064,-0.02982831,0.01225092
07_07_2023__11_27_18,1688743638791,0,Pursuit,0.066650390625,3.56939792633057,0,0.6445821,-0.6641001,-0.3984113,-0.01118562,-0.02876302,0.009587673
07_07_2023__11_27_18,1688743638808,0,Pursuit,0.066650390625,3.56939792633057,0,0.6445821,-0.6641001,-0.3984113,-0.01118562,-0.02876302,0.009587673
07_07_2023__11_27_18,1688743638824,0,Pursuit,0.099853515625,3.45913100242615,0,0.646046,-0.6660519,-0.4023149,-0.002130594,-0.03036096,0.005326485
07_07_2023__11_27_18,1688743638841,0,Pursuit,0.099853515625,3.45913100242615,0,0.6479978,-0.6662959,-0.401583,0.004793837,-0.03142626,0.002663242
07_07_2023__11_27_18,1688743638858,0,None,0,0,0,0.6479978,-0.6662959,-0.401583,0.003728539,-0.0351548,0.001065297
07_07_2023__11_27_18,1688743638874,0,None,0,0,0,0.6479978,-0.6662959,-0.401583,0.003728539,-0.0351548,0.001065297
07_07_2023__11_27_18,1688743638891,0,None,0,0,0,0.6477538,-0.6565369,-0.3979234,-0.002130594,-0.03675275,0.001597945
07_07_2023__11_27_18,1688743638908,0,None,0,0,0,0.6499496,-0.6577568,-0.3988992,-0.008522375,-0.0351548,0.005859133
07_07_2023__11_27_18,1688743638925,0,None,0,0,0,0.6499496,-0.6577568,-0.3988992,-0.008522375,-0.0351548,0.005859133
07_07_2023__11_27_18,1688743638941,0,None,0,0,0,0.6499496,-0.6577568,-0.3988992,-0.01225092,-0.03302421,0.009055025
07_07_2023__11_27_18,1688743638958,0,None,0,0,0,0.6499496,-0.6577568,-0.3988992,-0.01012032,-0.02237124,0.02077329
07_07_2023__11_27_18,1688743638975,0,None,0,0,0,0.6584888,-0.66532,-0.3993872,-0.01065297,-0.01704475,0.01917535
07_07_2023__11_27_18,1688743638991,0,None,0,0,0,0.6584888,-0.66532,-0.3993872,-0.01065297,-0.01704475,0.01917535
07_07_2023__11_27_19,1688743639008,0,None,0,0,0,0.6584888,-0.66532,-0.3993872,-0.01225092,-0.01597945,0.0165121
07_07_2023__11_27_19,1688743639025,0,None,0,0,0,0.6584888,-0.66532,-0.3993872,-0.01438151,-0.0165121,0.01970799
07_07_2023__11_27_19,1688743639042,0,None,0,0,0,0.6514134,-0.6611724,-0.3974354,-0.01438151,-0.0165121,0.01970799
07_07_2023__11_27_19,1688743639058,0,None,0,0,0,0.6516574,-0.6621484,-0.3976794,-0.01704475,-0.01704475,0.02823037
07_07_2023__11_27_19,1688743639075,0,None,0,0,0,0.6516574,-0.6621484,-0.3976794,-0.02290388,-0.01704475,0.03142626
07_07_2023__11_27_19,1688743639092,0,None,0,0,0,0.6516574,-0.6621484,-0.3976794,-0.02290388,-0.0186427,0.02503448
07_07_2023__11_27_19,1688743639108,0,None,0,0,0,0.6479978,-0.6616604,-0.3979234,-0.02290388,-0.0186427,0.02503448
07_07_2023__11_27_19,1688743639125,0,None,0,0,0,0.6455581,-0.6628802,-0.3993872,-0.01917535,-0.02343653,0.02024064
07_07_2023__11_27_19,1688743639142,0,None,0,0,0,0.6455581,-0.6628802,-0.3993872,-0.009587673,-0.02663242,0.01384886
07_07_2023__11_27_19,1688743639159,0,None,0,0,0,0.6455581,-0.6628802,-0.3993872,-0.009587673,-0.02663242,0.01384886
07_07_2023__11_27_19,1688743639175,0,None,0,0,0,0.6489736,-0.6645881,-0.4035348,-0.003728539,-0.02556713,0.01544681
07_07_2023__11_27_19,1688743639192,0,None,0,0,0,0.6506815,-0.6643441,-0.4028029,-0.002130594,-0.02503448,0.01811005
07_07_2023__11_27_19,1688743639209,0,None,0,0,0,0.6506815,-0.6643441,-0.4028029,-0.003728539,-0.02130594,0.02183859
07_07_2023__11_27_19,1688743639225,0,None,0,0,0,0.6506815,-0.6643441,-0.4028029,-0.003728539,-0.02130594,0.02183859
07_07_2023__11_27_19,1688743639242,0,None,0,0,0,0.6533653,-0.6628802,-0.4006071,-0.004793837,-0.01544681,0.02183859
07_07_2023__11_27_19,1688743639259,0,Saccade,0.033447265625,87.1578521728516,0,0.6514134,-0.6633682,-0.4003631,-0.003728539,-0.01278356,0.02077329
07_07_2023__11_27_19,1688743639275,0,Saccade,0.033447265625,87.1578521728516,0,0.6514134,-0.6633682,-0.4003631,-0.003728539,-0.01278356,0.02077329
07_07_2023__11_27_19,1688743639292,0,Saccade,0.06689453125,100.331619262695,0,0.6514134,-0.6633682,-0.4003631,-0.002663242,-0.01225092,0.02077329
07_07_2023__11_27_19,1688743639309,0,Saccade,0.06689453125,100.331619262695,0,0.6514134,-0.6633682,-0.4003631,-0.004793837,-0.01384886,0.02183859
07_07_2023__11_27_19,1688743639326,0,Pursuit,0,2.27681303024292,0,0.6467779,-0.6614164,-0.3988992,-0.007457078,-0.0186427,0.02183859
07_07_2023__11_27_19,1688743639342,0,Pursuit,0,2.27681303024292,0,0.6467779,-0.6614164,-0.3988992,-0.007457078,-0.0186427,0.02183859
07_07_2023__11_27_19,1688743639359,0,Pursuit,0.033447265625,6.91434383392334,0,0.6467779,-0.6614164,-0.3988992,-0.005326485,-0.02450183,0.01917535
07_07_2023__11_27_19,1688743639376,0,Pursuit,0.033447265625,6.91434383392334,0,0.6467779,-0.6614164,-0.3988992,-0.005326485,-0.02450183,0.0186427
07_07_2023__11_27_19,1688743639392,0,Pursuit,0.066650390625,1.86879909038544,0,0.6475099,-0.6633682,-0.401583,-0.005326485,-0.02450183,0.0186427
07_07_2023__11_27_19,1688743639409,0,Pursuit,0.066650390625,1.86879909038544,0,0.6494616,-0.6626363,-0.4018269,-0.003728539,-0.02130594,0.0175774
07_07_2023__11_27_19,1688743639425,0,None,0,0,0,0.6494616,-0.6626363,-0.4018269,-0.001597945,-0.01491416,0.0165121
07_07_2023__11_27_19,1688743639442,0,None,0,0,0,0.6494616,-0.6626363,-0.4018269,0.0005326485,-0.01118562,0.01438151
07_07_2023__11_27_19,1688743639459,0,None,0,0,0,0.6511695,-0.6643441,-0.3998751,0.0005326485,-0.01118562,0.01438151
07_07_2023__11_27_19,1688743639476,0,None,0,0,0,0.6501936,-0.66532,-0.4001191,-0.0005326485,-0.009055025,0.0165121
07_07_2023__11_27_19,1688743639492,0,None,0,0,0,0.6501936,-0.66532,-0.4001191,0.0005326485,-0.007989727,0.0175774
07_07_2023__11_27_19,1688743639509,0,None,0,0,0,0.6501936,-0.66532,-0.4001191,0.0005326485,-0.007989727,0.0175774
07_07_2023__11_27_19,1688743639526,0,None,0,0,0,0.6504375,-0.665808,-0.3979234,0.001065297,-0.007989727,0.02024064
07_07_2023__11_27_19,1688743639542,0,None,0,0,0,0.6492177,-0.665076,-0.3967035,0.002130594,-0.007457078,0.02769772
07_07_2023__11_27_19,1688743639559,0,None,0,0,0,0.6492177,-0.665076,-0.3967035,-0.002130594,-0.005859133,0.02024064
07_07_2023__11_27_19,1688743639576,0,None,0,0,0,0.6492177,-0.665076,-0.3967035,-0.002130594,-0.005859133,0.02024064
07_07_2023__11_27_19,1688743639592,0,None,0,0,0,0.6492177,-0.665076,-0.3967035,-0.005859133,-0.01065297,0.008522375
07_07_2023__11_27_19,1688743639609,0,None,0,0,0,0.6421424,-0.6680037,-0.3940197,0.001597945,-0.01917535,-0.01438151
07_07_2023__11_27_19,1688743639626,0,None,0,0,0,0.6421424,-0.6680037,-0.3940197,0.001597945,-0.01917535,-0.01438151
07_07_2023__11_27_19,1688743639643,0,None,0,0,0,0.6421424,-0.6680037,-0.3940197,0.01065297,-0.02290388,-0.0186427
07_07_2023__11_27_19,1688743639660,0,None,0,0,0,0.6421424,-0.6680037,-0.3940197,0.01438151,-0.01811005,-0.01331621
07_07_2023__11_27_19,1688743639676,0,None,0,0,0,0.6572689,-0.665076,-0.3979234,0.01384886,-0.01278356,-0.01278356
07_07_2023__11_27_19,1688743639693,0,None,0,0,0,0.6572689,-0.665076,-0.3979234,0.01384886,-0.01278356,-0.01278356
07_07_2023__11_27_19,1688743639709,0,None,0,0,0,0.6572689,-0.665076,-0.3979234,0.01225092,-0.009587673,-0.01012032
07_07_2023__11_27_19,1688743639726,0,None,0,0,0,0.6572689,-0.665076,-0.3979234,0.01544681,-0.005859133,-0.0005326485
07_07_2023__11_27_19,1688743639743,0,None,0,0,0,0.6604405,-0.6633682,-0.3957276,0.01544681,-0.005859133,-0.0005326485
07_07_2023__11_27_19,1688743639760,0,None,0,0,0,0.6587327,-0.6626363,-0.3957276,0.01811005,-0.003728539,0.00692443
07_07_2023__11_27_19,1688743639776,0,None,0,0,0,0.6587327,-0.6626363,-0.3957276,0.02290388,-0.002130594,0.01171827
07_07_2023__11_27_19,1688743639793,0,None,0,0,0,0.6587327,-0.6626363,-0.3957276,0.02290388,-0.002130594,0.01171827
07_07_2023__11_27_19,1688743639810,0,None,0,0,0,0.655805,-0.6611724,-0.3930438,0.02290388,-0.00692443,0.01278356
07_07_2023__11_27_19,1688743639826,0,None,0,0,0,0.6543411,-0.6572689,-0.391092,0.01704475,-0.01278356,0.01012032
07_07_2023__11_27_19,1688743639843,0,None,0,0,0,0.6543411,-0.6572689,-0.391092,0.007989727,-0.01811005,0.0175774
07_07_2023__11_27_19,1688743639859,0,None,0,0,0,0.6543411,-0.6572689,-0.391092,0.007989727,-0.01811005,0.0175774
07_07_2023__11_27_19,1688743639876,0,None,0,0,0,0.6526333,-0.6580008,-0.3854806,0.005326485,-0.01491416,0.02183859
07_07_2023__11_27_19,1688743639893,0,None,0,0,0,0.6516574,-0.6609285,-0.3852366,0.0005326485,-0.0165121,0.0165121
07_07_2023__11_27_19,1688743639910,0,None,0,0,0,0.6516574,-0.6609285,-0.3852366,0.0005326485,-0.0165121,0.0165121
07_07_2023__11_27_19,1688743639927,0,None,0,0,0,0.6516574,-0.6609285,-0.3852366,-0.002130594,-0.02183859,0.009587673
07_07_2023__11_27_19,1688743639943,0,None,0,0,0,0.6516574,-0.6609285,-0.3852366,-0.002130594,-0.02556713,0.005859133
07_07_2023__11_27_19,1688743639960,0,None,0,0,0,0.6523893,-0.6619043,-0.3876764,-0.004261188,-0.02503448,0.008522375
07_07_2023__11_27_19,1688743639976,0,None,0,0,0,0.6523893,-0.6619043,-0.3876764,-0.004261188,-0.02503448,0.008522375
07_07_2023__11_27_19,1688743639993,0,None,0,0,0,0.6523893,-0.6619043,-0.3876764,-0.002130594,-0.02237124,0.01118562
07_07_2023__11_27_20,1688743640010,0,None,0,0,0,0.6523893,-0.6619043,-0.3876764,-0.003728539,-0.01970799,0.01012032
07_07_2023__11_27_20,1688743640026,0,None,0,0,0,0.6592206,-0.6621484,-0.391824,-0.003728539,-0.01970799,0.01012032
07_07_2023__11_27_20,1688743640043,0,None,0,0,0,0.6599525,-0.6623923,-0.3923119,-0.004261188,-0.01331621,0.01811005
07_07_2023__11_27_20,1688743640060,0,None,0,0,0,0.6599525,-0.6623923,-0.3923119,-0.002130594,-0.00692443,0.02237124
07_07_2023__11_27_20,1688743640077,0,None,0,0,0,0.6599525,-0.6623923,-0.3923119,-0.001597945,-0.007457078,0.0175774
07_07_2023__11_27_20,1688743640094,0,None,0,0,0,0.6572689,-0.6623923,-0.3879203,-0.001597945,-0.007457078,0.0175774
07_07_2023__11_27_20,1688743640110,0,None,0,0,0,0.6548291,-0.6614164,-0.3879203,-0.002130594,-0.01225092,0.01970799
07_07_2023__11_27_20,1688743640127,0,None,0,0,0,0.6548291,-0.6614164,-0.3879203,-0.006391782,-0.0186427,0.02396918
07_07_2023__11_27_20,1688743640144,0,None,0,0,0,0.6548291,-0.6614164,-0.3879203,-0.006391782,-0.0186427,0.02396918
07_07_2023__11_27_20,1688743640161,0,None,0,0,0,0.6575128,-0.6623923,-0.3857246,-0.00692443,-0.0175774,0.02823037
07_07_2023__11_27_20,1688743640177,0,None,0,0,0,0.6587327,-0.6611724,-0.3862125,-0.009055025,-0.01491416,0.02876302
07_07_2023__11_27_20,1688743640194,0,None,0,0,0,0.6587327,-0.6611724,-0.3862125,-0.01012032,-0.01278356,0.03036096
07_07_2023__11_27_20,1688743640210,0,None,0,0,0,0.6587327,-0.6611724,-0.3862125,-0.01012032,-0.01278356,0.03036096
07_07_2023__11_27_20,1688743640227,0,None,0,0,0,0.656049,-0.6623923,-0.3854806,-0.01225092,-0.01331621,0.02769772
07_07_2023__11_27_20,1688743640244,0,None,0,0,0,0.655805,-0.6614164,-0.3862125,-0.01331621,-0.01118562,0.02769772
07_07_2023__11_27_20,1688743640260,0,None,0,0,0,0.655805,-0.6614164,-0.3862125,-0.01331621,-0.01118562,0.02769772
07_07_2023__11_27_20,1688743640277,0,None,0,0,0,0.655805,-0.6614164,-0.3862125,-0.01225092,-0.01438151,0.02343653
07_07_2023__11_27_20,1688743640294,0,None,0,0,0,0.655805,-0.6614164,-0.3862125,-0.01384886,-0.01704475,0.02396918
07_07_2023__11_27_20,1688743640311,0,None,0,0,0,0.6531212,-0.6643441,-0.3864565,-0.01597945,-0.02183859,0.02077329
07_07_2023__11_27_20,1688743640328,0,None,0,0,0,0.6531212,-0.6643441,-0.3864565,-0.01597945,-0.02183859,0.02077329
07_07_2023__11_27_20,1688743640344,0,None,0,0,0,0.6531212,-0.6643441,-0.3864565,-0.01491416,-0.02130594,0.0186427
07_07_2023__11_27_20,1688743640361,0,None,0,0,0,0.6531212,-0.6643441,-0.3864565,-0.01384886,-0.02183859,0.01917535
07_07_2023__11_27_20,1688743640378,0,None,0,0,0,0.6536092,-0.6628802,-0.3874324,-0.01384886,-0.02183859,0.01917535
07_07_2023__11_27_20,1688743640394,0,None,0,0,0,0.6536092,-0.6626363,-0.3876764,-0.01331621,-0.02237124,0.01811005
07_07_2023__11_27_20,1688743640411,0,None,0,0,0,0.6536092,-0.6626363,-0.3876764,-0.01065297,-0.02663242,0.01544681
07_07_2023__11_27_20,1688743640427,0,None,0,0,0,0.6536092,-0.6626363,-0.3876764,-0.01118562,-0.03089361,0.01225092
07_07_2023__11_27_20,1688743640444,0,None,0,0,0,0.6523893,-0.6611724,-0.3891402,-0.01118562,-0.03089361,0.01225092
07_07_2023__11_27_20,1688743640461,0,None,0,0,0,0.6519014,-0.6604405,-0.3901161,-0.01065297,-0.03249156,0.01491416
07_07_2023__11_27_20,1688743640478,0,None,0,0,0,0.6519014,-0.6604405,-0.3901161,-0.01065297,-0.03036096,0.01917535
07_07_2023__11_27_20,1688743640494,0,None,0,0,0,0.6519014,-0.6604405,-0.3901161,-0.01065297,-0.03036096,0.01917535
07_07_2023__11_27_20,1688743640511,0,None,0,0,0,0.655805,-0.6609285,-0.3898722,-0.01171827,-0.02716507,0.02024064
07_07_2023__11_27_20,1688743640528,0,None,0,0,0,0.6582447,-0.6623923,-0.3884083,-0.01171827,-0.02130594,0.02183859
07_07_2023__11_27_20,1688743640545,0,None,0,0,0,0.6582447,-0.6623923,-0.3884083,-0.01118562,-0.0165121,0.02237124
07_07_2023__11_27_20,1688743640561,0,None,0,0,0,0.6582447,-0.6623923,-0.3884083,-0.01118562,-0.0165121,0.02237124
07_07_2023__11_27_20,1688743640578,0,None,0,0,0,0.6548291,-0.6623923,-0.3901161,-0.01225092,-0.01597945,0.01970799
07_07_2023__11_27_20,1688743640595,0,None,0,0,0,0.6540971,-0.6636122,-0.3881643,-0.01438151,-0.0165121,0.0165121
07_07_2023__11_27_20,1688743640611,0,None,0,0,0,0.6540971,-0.6636122,-0.3881643,-0.01438151,-0.0165121,0.0165121
07_07_2023__11_27_20,1688743640628,0,None,0,0,0,0.6540971,-0.6636122,-0.3881643,-0.01065297,-0.01704475,0.01704475
07_07_2023__11_27_20,1688743640645,0,None,0,0,0,0.6540971,-0.6636122,-0.3881643,-0.005326485,-0.0186427,0.01917535
07_07_2023__11_27_20,1688743640661,0,None,0,0,0,0.6567808,-0.6672718,-0.3898722,-0.001597945,-0.02077329,0.02077329
07_07_2023__11_27_20,1688743640678,0,None,0,0,0,0.6567808,-0.6672718,-0.3898722,-0.001597945,-0.02077329,0.02077329
07_07_2023__11_27_20,1688743640694,0,None,0,0,0,0.6567808,-0.6672718,-0.3898722,-0.003195891,-0.01917535,0.02396918
07_07_2023__11_27_20,1688743640712,0,None,0,0,0,0.6567808,-0.6672718,-0.3898722,-0.004261188,-0.01811005,0.02077329
07_07_2023__11_27_20,1688743640728,0,None,0,0,0,0.655073,-0.6636122,-0.3847487,-0.004261188,-0.01811005,0.02077329
07_07_2023__11_27_20,1688743640745,0,None,0,0,0,0.6562929,-0.6643441,-0.3854806,-0.004261188,-0.02024064,0.0186427
07_07_2023__11_27_20,1688743640761,0,None,0,0,0,0.6562929,-0.6643441,-0.3854806,-0.005859133,-0.02503448,0.02077329
07_07_2023__11_27_20,1688743640778,0,None,0,0,0,0.6562929,-0.6643441,-0.3854806,-0.01065297,-0.0351548,0.01384886
07_07_2023__11_27_20,1688743640795,0,None,0,0,0,0.6514134,-0.6626363,-0.3867005,-0.01065297,-0.0351548,0.01384886
07_07_2023__11_27_20,1688743640811,0,None,0,0,0,0.6516574,-0.6619043,-0.3867005,-0.01384886,-0.03835069,0.009055025
07_07_2023__11_27_20,1688743640828,0,None,0,0,0,0.6516574,-0.6619043,-0.3867005,-0.01118562,-0.03728539,0.01384886
07_07_2023__11_27_20,1688743640845,0,None,0,0,0,0.6516574,-0.6619043,-0.3867005,-0.01118562,-0.03728539,0.01384886
07_07_2023__11_27_20,1688743640861,0,None,0,0,0,0.6577568,-0.6614164,-0.3920679,-0.009055025,-0.03195891,0.01597945
07_07_2023__11_27_20,1688743640878,0,None,0,0,0,0.655805,-0.6597086,-0.3908481,-0.01065297,-0.02556713,0.0186427
07_07_2023__11_27_20,1688743640895,0,None,0,0,0,0.655805,-0.6597086,-0.3908481,-0.01118562,-0.01811005,0.02183859
07_07_2023__11_27_20,1688743640912,0,None,0,0,0,0.655805,-0.6597086,-0.3908481,-0.01118562,-0.01811005,0.02183859
07_07_2023__11_27_20,1688743640929,0,None,0,0,0,0.655805,-0.6597086,-0.3908481,-0.01118562,-0.01225092,0.02609978
07_07_2023__11_27_20,1688743640946,0,None,0,0,0,0.6599525,-0.6633682,-0.3906041,-0.01118562,-0.01012032,0.02982831
07_07_2023__11_27_20,1688743640962,0,None,0,0,0,0.6599525,-0.6633682,-0.3906041,-0.01118562,-0.01012032,0.02982831
07_07_2023__11_27_20,1688743640979,0,None,0,0,0,0.6599525,-0.6633682,-0.3906041,-0.01065297,-0.01225092,0.02716507
07_07_2023__11_27_20,1688743640996,0,None,0,0,0,0.6599525,-0.6633682,-0.3906041,-0.005326485,-0.007457078,0.04154658
07_07_2023__11_27_21,1688743641012,0,None,0,0,0,0.6631243,-0.6709314,-0.3888963,-0.002130594,-0.003195891,0.03781804
07_07_2023__11_27_21,1688743641029,0,None,0,0,0,0.6631243,-0.6709314,-0.3888963,-0.002130594,-0.003195891,0.03781804
07_07_2023__11_27_21,1688743641045,0,None,0,0,0,0.6631243,-0.6709314,-0.3888963,-0.005326485,-0.003195891,0.03302421
07_07_2023__11_27_21,1688743641062,0,None,0,0,0,0.6631243,-0.6709314,-0.3888963,-0.007457078,-0.009055025,0.02982831
