Timestamp,TimeInMs,BlinkRate(perminute),CurrentEyeBehavior,LengthofBehavior,VelocityofBehavior,RespiratoryFrequenct(perminute),CurrentAccelX,CurrentAccelY,CurrentAccelZ,CurrentAngVelX,CurrentAngVelY,CurrentAngVelZ
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.656049,-0.5562631,-0.5323536,-0.01811005,-0.03302421,0.02556713
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.656049,-0.5562631,-0.5323536,-0.01811005,-0.03302421,0.02556713
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.656049,-0.5562631,-0.5323536,-0.01704475,-0.03036096,0.02343653
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.656049,-0.5562631,-0.5323536,-0.0175774,-0.03036096,0.02024064
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6531212,-0.5572391,-0.5338175,-0.01438151,-0.03142626,0.02396918
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6531212,-0.5572391,-0.5338175,-0.01438151,-0.03142626,0.02396918
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6531212,-0.5572391,-0.5338175,-0.01118562,-0.02769772,0.03036096
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6531212,-0.5572391,-0.5338175,-0.01278356,-0.02130594,0.02237124
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6536092,-0.5579709,-0.5316217,-0.01278356,-0.02130594,0.02237124
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.5596789,-0.5323536,-0.01544681,-0.01811005,0.01597945
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.5596789,-0.5323536,-0.01811005,-0.01597945,0.01171827
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.5596789,-0.5323536,-0.0186427,-0.01811005,0.01012032
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6506815,-0.5591908,-0.5321096,-0.0186427,-0.01811005,0.01012032
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6511695,-0.5611426,-0.5313777,-0.01811005,-0.02290388,0.006391782
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6511695,-0.5611426,-0.5313777,-0.0175774,-0.02450183,0.004261188
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6511695,-0.5611426,-0.5313777,-0.0175774,-0.02450183,0.004261188
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6521454,-0.5579709,-0.5313777,-0.01704475,-0.02609978,-0.003728539
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.557483,-0.5318657,-0.01597945,-0.02663242,-0.004261188
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.557483,-0.5318657,-0.01278356,-0.02929567,-0.005326485
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6523893,-0.557483,-0.5318657,-0.01278356,-0.02929567,-0.005326485
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6562929,-0.5557752,-0.5335734,-0.009587673,-0.03142626,-0.003728539
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6570249,-0.5560192,-0.5340614,-0.01012032,-0.03302421,0.000532649
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6570249,-0.5560192,-0.5340614,-0.01012032,-0.03302421,0.000532649
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6570249,-0.5560192,-0.5340614,-0.01384886,-0.03142626,0.005326485
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6570249,-0.5560192,-0.5340614,-0.01917535,-0.02876302,0.009587673
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6601965,-0.5516276,-0.5330855,-0.02450183,-0.02769772,0.01225092
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6601965,-0.5516276,-0.5330855,-0.02450183,-0.02769772,0.01225092
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6601965,-0.5516276,-0.5330855,-0.02716507,-0.02769772,0.01491416
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6601965,-0.5516276,-0.5330855,-0.02503448,-0.02982831,0.01331621
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.655073,-0.5545554,-0.5352813,-0.02503448,-0.02982831,0.01331621
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5535794,-0.5352813,-0.02024064,-0.0340895,0.01225092
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5535794,-0.5352813,-0.0165121,-0.03781804,0.009587673
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5535794,-0.5352813,-0.01438151,-0.04154658,0.006391782
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6526333,-0.5526035,-0.5357693,-0.01438151,-0.04154658,0.006391782
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5528475,-0.5350373,-0.01384886,-0.04314453,0.005326485
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5528475,-0.5350373,-0.01597945,-0.04634042,0.005859133
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5528475,-0.5350373,-0.01597945,-0.04634042,0.005859133
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6540971,-0.5487,-0.5328416,-0.02130594,-0.0537975,0.007457078
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6521454,-0.5482119,-0.5323536,-0.02823037,-0.05859134,0.005859133
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6521454,-0.5482119,-0.5323536,-0.03302421,-0.06125458,0.007457078
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6521454,-0.5482119,-0.5323536,-0.03302421,-0.06125458,0.007457078
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.655073,-0.5501637,-0.5386969,-0.0351548,-0.06231987,0.005859133
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5501637,-0.5391849,-0.0340895,-0.06018928,0.009055025
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5501637,-0.5391849,-0.0340895,-0.06018928,0.009055025
07_06_2023__14_53_50,6.38243E+13,0,None,0,0,0,0.6548291,-0.5501637,-0.5391849,-0.03036096,-0.05912399,0.01438151
07_06_2023__14_53_50,6.38243E+13,0,Saccade,0.03338623,75.86748505,0,0.6548291,-0.5501637,-0.5391849,-0.02663242,-0.0527322,0.02290388
07_06_2023__14_53_50,6.38243E+13,0,Saccade,0.03338623,75.86748505,0,0.6614164,-0.5555312,-0.5438204,-0.03089361,-0.04847101,0.01491416
07_06_2023__14_53_50,6.38243E+13,0,Pursuit,0,8.542102814,0,0.6614164,-0.5555312,-0.5438204,-0.03089361,-0.04847101,0.01491416
07_06_2023__14_53_50,6.38243E+13,0,Pursuit,0,8.542102814,0,0.6614164,-0.5555312,-0.5438204,-0.03355686,-0.04900366,0.007457078
07_06_2023__14_53_50,6.38243E+13,0,Pursuit,0.033325195,1.796457529,0,0.6614164,-0.5555312,-0.5438204,-0.03036096,-0.05006896,0.01438151
07_06_2023__14_53_50,6.38243E+13,0,Pursuit,0.033325195,1.796457529,0,0.6516574,-0.5496758,-0.5501637,-0.03036096,-0.05006896,0.01438151
07_06_2023__14_53_50,6.38243E+13,0,Pursuit,0.066650391,2.406230211,0,0.6516574,-0.5489439,-0.5521156,-0.02396918,-0.04793836,0.02343653
